cust_num,savg_acc,curr_acc,invt_acc,trans_dy,card_pay,mortg_ln,cdt_line,cust_age,cust_sex,cust_mar,cust_chd,cust_inc,cust_car,cust_chn
3651,3.987800,0.000000,73.453300,0,"cheq","yes","no",40,"male","married",0,66223.500000,"no","customer"
3656,0.000000,0.000000,2.607480,0,"acct","yes","yes",40,"female","single",1,1302.400000,"no","invol_chn"
3658,26.232700,0.000000,188.736000,1,"acct","no","yes",32,"female","single",2,63041.100000,"yes","customer"
3659,0.408142,0.000000,5.200250,1,"cheq","yes","no",23,"female","married",0,35170.800000,"no","vol_churn"
3661,16.383300,0.000000,9.731700,0,"acct","no","yes",63,"female","single",0,3902.040000,"no","customer"
3665,21.527300,0.000000,26.544100,4,"acct","no","no",31,"female","married",2,55977.700000,"no","customer"
3667,0.000000,0.000000,1.523750,0,"cheq","yes","yes",29,"female","married",0,6921.400000,"yes","vol_churn"
3670,1.316390,0.000000,11.253200,0,"giro","no","no",64,"female","married",1,45682.800000,"no","customer"
3674,25.886200,0.000000,5.871530,0,"acct","yes","yes",50,"female","married",2,38281.100000,"no","vol_churn"
3675,29.271800,6.331150,109.855000,0,"cheq","yes","yes",29,"male","single",0,18861.600000,"yes","vol_churn"
3683,2.510350,1.362730,29.202000,0,"acct","yes","yes",19,"male","married",0,89958.800000,"no","customer"
3691,19.559300,7.764320,55.654000,0,"cheq","no","yes",25,"female","single",0,50290.700000,"yes","customer"
3692,18.123300,0.000000,21.006100,0,"giro","yes","no",30,"female","married",0,61971.900000,"yes","customer"
3696,11.530800,0.000000,7.036280,0,"cheq","yes","yes",23,"male","married",2,25672.600000,"no","vol_churn"
3698,6.331040,0.000000,26.975800,0,"cheq","yes","yes",82,"male","married",2,38457.900000,"no","customer"
3703,26.681000,0.666323,11.052600,0,"acct","yes","yes",67,"female","single",1,96519.100000,"yes","vol_churn"
3705,15.509600,0.000000,5.104770,0,"acct","no","yes",46,"male","married",0,34805.500000,"no","customer"
3709,19.875500,0.000000,91.956600,0,"giro","yes","yes",82,"female","married",0,38687.200000,"no","vol_churn"
3710,15.142200,0.000000,23.115200,0,"acct","yes","yes",62,"female","single",0,69977.300000,"no","vol_churn"
3719,2.312470,8.819990,8.503220,0,"cheq","yes","yes",96,"male","married",2,95184.900000,"no","vol_churn"
3722,2.537630,8.899750,73.973200,0,"giro","no","yes",64,"male","single",0,53919.900000,"no","customer"
3728,16.600500,0.000000,59.149600,0,"acct","no","yes",85,"male","single",1,84100.400000,"no","customer"
3730,16.136600,0.000000,56.410400,0,"giro","yes","no",90,"male","married",0,60550.500000,"no","customer"
3735,10.774200,0.000000,76.410000,0,"acct","yes","yes",83,"male","married",0,14604.900000,"no","customer"
3737,5.638420,0.000000,25.860300,0,"acct","yes","yes",18,"female","married",1,97220.700000,"no","customer"
3738,21.983700,0.000000,80.051700,0,"giro","yes","yes",38,"male","married",0,82003.900000,"yes","customer"
3741,9.782000,0.000000,68.617600,0,"acct","yes","yes",78,"male","married",1,23919.100000,"no","customer"
3745,14.974500,0.000000,74.253100,0,"acct","yes","no",33,"female","married",2,90971.400000,"yes","customer"
3747,10.849100,0.000000,161.387000,0,"acct","no","no",41,"female","married",0,57307.100000,"no","vol_churn"
3748,27.443700,0.000000,53.850300,0,"acct","yes","no",65,"female","single",0,73918.300000,"no","vol_churn"
3749,8.425090,0.000000,86.252400,0,"acct","no","yes",52,"female","married",2,58629.500000,"no","customer"
3752,20.797200,0.000000,14.871000,0,"giro","no","yes",20,"male","married",2,13573.900000,"no","customer"
3753,21.861600,0.000000,78.814500,0,"cheq","no","yes",32,"female","married",1,22039.000000,"yes","customer"
3764,24.612200,1.317880,15.157400,0,"acct","yes","yes",61,"female","single",0,11890.100000,"yes","vol_churn"
3767,0.318460,0.000000,8.485460,0,"cheq","yes","yes",20,"male","married",0,8875.470000,"no","vol_churn"
3770,22.293600,0.000000,16.959700,0,"acct","yes","yes",74,"female","single",0,94582.300000,"no","vol_churn"
3772,27.093600,0.000000,39.735700,0,"acct","no","yes",35,"female","married",0,77680.000000,"no","customer"
3775,23.301500,0.000000,291.729000,0,"acct","yes","no",71,"female","single",0,61453.100000,"no","vol_churn"
3778,20.821300,0.000000,15.023900,0,"acct","no","yes",87,"male","single",1,45476.000000,"no","customer"
3779,25.105200,8.390150,38.651500,0,"giro","yes","no",82,"female","single",0,65670.000000,"yes","customer"
3792,18.573300,0.000000,135.354000,0,"acct","yes","yes",33,"male","married",2,32573.800000,"yes","customer"
3793,1.486580,0.000000,86.027000,0,"giro","no","yes",89,"female","single",0,63092.200000,"yes","vol_churn"
3794,4.786220,0.000000,60.838400,0,"cheq","no","no",54,"male","married",0,4755.270000,"no","customer"
3795,9.056630,0.000000,34.618400,1,"acct","no","yes",69,"female","married",2,22925.100000,"no","vol_churn"
3796,13.683000,0.000000,166.827000,0,"giro","no","yes",83,"male","single",0,90513.200000,"no","customer"
3798,29.500200,0.000000,30.209700,0,"acct","yes","yes",91,"male","married",0,50290.700000,"no","customer"
3801,13.324400,6.330980,177.741000,0,"acct","no","yes",19,"female","single",2,39782.000000,"no","vol_churn"
3803,20.058200,0.000000,21.473500,0,"giro","no","yes",78,"male","married",0,84269.000000,"no","customer"
3804,26.148900,0.000000,33.236700,0,"acct","yes","yes",94,"male","married",1,83495.000000,"yes","customer"
3809,6.895170,0.000000,39.213800,0,"giro","no","yes",83,"female","single",1,28796.400000,"yes","customer"
3812,24.136200,0.000000,79.363300,0,"acct","yes","yes",32,"female","married",2,76791.500000,"no","customer"
3817,11.429600,0.000000,37.943900,0,"acct","yes","yes",66,"female","single",1,56562.900000,"no","vol_churn"
3818,7.544890,0.000000,82.847600,0,"cheq","no","yes",42,"female","single",0,74342.900000,"no","vol_churn"
3825,7.878340,7.990850,189.931000,1,"cheq","no","yes",27,"female","married",2,90672.600000,"no","customer"
3826,13.910000,0.000000,155.614000,0,"acct","no","yes",80,"female","married",1,2279.440000,"yes","customer"
3827,25.193400,8.895030,86.229300,1,"acct","no","no",74,"male","married",1,47927.100000,"no","customer"
3829,29.862200,8.326140,70.587700,0,"giro","no","yes",94,"female","married",1,15862.700000,"yes","vol_churn"
3844,2.374570,9.950900,81.768000,0,"giro","yes","yes",35,"male","married",2,15269.100000,"no","customer"
3846,23.167200,0.000000,44.324100,0,"giro","yes","yes",93,"female","single",0,32480.300000,"no","customer"
3848,7.508780,0.000000,84.839500,1,"acct","yes","yes",30,"male","married",2,18893.400000,"no","customer"
3852,29.199700,0.018134,29.393700,0,"acct","no","yes",40,"male","married",2,24329.400000,"no","customer"
3854,0.000000,0.000000,2.022830,0,"acct","yes","yes",25,"female","single",0,30094.600000,"no","invol_chn"
3855,0.000000,0.000000,3.867500,2,"acct","no","yes",72,"male","single",1,92769.400000,"no","invol_chn"
3858,3.332020,0.000000,40.635200,1,"giro","no","yes",22,"female","married",1,91390.600000,"no","customer"
3873,8.480250,0.000000,28.838400,0,"cheq","no","yes",72,"female","married",1,90912.800000,"no","vol_churn"
3879,4.473030,0.000000,32.907600,1,"giro","no","no",83,"male","married",1,71000.500000,"yes","customer"
3880,14.100500,0.000000,17.537000,0,"cheq","yes","no",94,"female","single",1,51269.900000,"yes","vol_churn"
3887,2.721000,0.000000,14.963300,0,"acct","yes","no",21,"male","married",2,58963.700000,"no","customer"
3890,7.734700,0.000000,89.808600,0,"acct","no","yes",95,"male","married",1,58167.300000,"yes","customer"
3894,4.303360,0.000000,5.469940,0,"acct","no","no",82,"male","married",1,53582.600000,"no","customer"
3896,6.227910,0.000000,21.443500,0,"acct","no","yes",55,"female","single",0,43734.100000,"no","customer"
3901,8.333710,0.000000,58.887200,0,"giro","no","yes",43,"female","married",1,32806.300000,"no","vol_churn"
3909,0.000000,0.000000,4.426400,1,"giro","yes","no",43,"male","married",0,5976.680000,"yes","invol_chn"
3910,14.735900,0.000000,35.782200,0,"giro","no","yes",77,"male","married",0,31852.400000,"no","customer"
3911,13.112100,0.000000,55.155900,0,"acct","yes","no",81,"female","married",1,71668.200000,"yes","vol_churn"
3913,0.000000,0.000000,3.979830,1,"acct","no","no",88,"male","married",2,81710.000000,"yes","invol_chn"
3915,0.000000,0.000000,1.602450,1,"giro","no","yes",69,"male","married",0,62150.400000,"no","invol_chn"
3917,27.334000,7.419430,112.310000,0,"acct","no","yes",53,"male","single",2,8854.310000,"no","vol_churn"
3918,9.577960,0.000000,241.720000,1,"acct","yes","no",88,"female","single",1,46056.800000,"no","customer"
3933,16.252700,4.678460,57.359700,0,"cheq","no","yes",22,"male","married",2,65129.000000,"yes","customer"
3936,13.350600,0.000000,8.765140,0,"cheq","yes","yes",55,"male","single",2,16938.500000,"no","customer"
3937,20.464000,0.000000,6.726410,0,"giro","yes","yes",30,"female","married",0,30174.200000,"no","customer"
3939,8.390010,0.000000,26.481800,0,"giro","yes","yes",91,"female","married",0,82001.800000,"no","customer"
3940,22.298500,0.000000,15.581800,0,"acct","no","yes",19,"female","married",0,26619.800000,"no","vol_churn"
3944,0.644928,0.000000,121.178000,0,"acct","yes","yes",29,"male","single",0,94179.100000,"no","customer"
3946,25.419400,0.000000,97.376300,0,"acct","yes","no",33,"female","married",1,82190.500000,"yes","customer"
3950,5.230540,0.000000,28.395100,0,"acct","no","yes",62,"male","married",1,57974.800000,"yes","customer"
3952,1.282700,0.000000,55.967000,0,"acct","yes","yes",82,"male","single",2,50290.700000,"yes","customer"
3953,6.956720,0.000000,11.030400,3,"acct","no","yes",87,"female","single",0,70492.400000,"no","vol_churn"
3955,28.703900,0.000000,60.352900,0,"giro","yes","yes",71,"male","married",1,8073.110000,"no","customer"
3959,0.000000,0.000000,4.803920,0,"giro","no","no",74,"female","married",2,98538.200000,"no","invol_chn"
3960,23.686200,6.072760,7.830680,1,"giro","no","yes",96,"male","married",0,8118.750000,"no","vol_churn"
3961,24.249500,0.000000,5.211940,0,"cheq","no","yes",80,"male","married",2,95448.600000,"yes","customer"
3962,28.821600,0.000000,97.050200,0,"acct","yes","yes",25,"male","single",1,24141.500000,"yes","customer"
3965,5.839220,0.000000,103.013000,0,"acct","no","no",21,"female","married",0,27469.500000,"yes","vol_churn"
3966,23.393400,0.000000,23.931000,0,"giro","yes","yes",66,"female","married",1,62503.900000,"no","vol_churn"
3967,26.861500,8.553710,9.919820,0,"cheq","no","yes",48,"female","married",1,75738.800000,"yes","vol_churn"
3971,1.395050,0.000000,44.210400,0,"acct","yes","no",92,"male","married",0,29854.300000,"no","customer"
3976,0.000000,0.000000,1.647960,0,"giro","yes","yes",88,"female","married",2,80326.600000,"yes","invol_chn"
3982,15.548500,5.870760,15.590800,0,"acct","yes","no",69,"male","married",0,4684.740000,"no","vol_churn"
3988,13.478200,0.000000,40.231500,0,"acct","no","yes",52,"male","single",0,42760.500000,"no","customer"
3989,23.509200,0.000000,10.746300,0,"giro","no","no",60,"male","single",1,49072.000000,"no","customer"
3994,0.000000,0.000000,2.519300,0,"acct","yes","no",71,"male","married",0,64882.000000,"no","customer"
3996,27.274600,0.000000,191.490000,0,"acct","yes","yes",79,"male","married",2,76486.800000,"yes","customer"
3997,1.602770,7.603190,22.539500,0,"cheq","no","no",92,"male","married",0,92093.000000,"yes","customer"
4002,15.090300,0.000000,56.898700,0,"giro","yes","yes",19,"female","married",0,68987.500000,"no","customer"
4003,21.544800,0.000000,12.132900,0,"acct","yes","no",26,"female","married",1,68200.000000,"yes","customer"
4007,25.115700,0.000000,284.106000,0,"acct","yes","no",70,"female","married",1,28197.300000,"yes","vol_churn"
4011,17.442200,0.000000,28.415900,0,"acct","yes","yes",55,"female","married",0,67720.200000,"yes","vol_churn"
4013,15.864000,0.000000,27.319400,0,"giro","no","yes",72,"female","single",1,78796.000000,"no","vol_churn"
4015,7.748540,0.000000,6.212630,0,"acct","no","yes",69,"male","married",0,95405.700000,"no","customer"
4017,28.823900,0.000000,37.068600,0,"giro","no","yes",33,"male","single",1,53883.900000,"no","customer"
4018,14.581000,0.000000,92.516400,0,"acct","yes","yes",78,"male","married",1,7426.810000,"yes","customer"
4020,12.239200,0.000000,23.558200,0,"acct","no","yes",52,"male","married",2,28255.000000,"no","customer"
4023,2.999730,0.871178,20.741200,0,"cheq","yes","yes",36,"male","single",2,55485.800000,"yes","customer"
4024,8.646360,0.000000,69.925000,0,"acct","no","yes",43,"female","single",1,53989.300000,"no","vol_churn"
4029,7.347300,0.000000,47.444100,0,"acct","no","yes",33,"male","married",1,19173.600000,"no","customer"
4031,10.657900,0.600762,286.242000,0,"acct","no","yes",64,"female","married",1,79734.600000,"yes","vol_churn"
4034,5.730780,0.000000,294.599000,0,"acct","yes","yes",49,"female","married",2,69865.200000,"no","vol_churn"
4035,18.029400,0.000000,136.470000,0,"giro","yes","yes",81,"male","married",2,90478.600000,"no","customer"
4038,6.954380,0.000000,41.992900,0,"cheq","yes","no",81,"female","married",1,50860.700000,"yes","vol_churn"
4040,23.467000,0.000000,28.757200,0,"giro","yes","yes",56,"female","single",2,96863.600000,"no","vol_churn"
4047,22.297300,0.000000,11.047800,0,"acct","yes","yes",33,"female","married",2,29368.600000,"no","customer"
4052,14.186400,0.000000,30.699300,1,"cheq","no","no",62,"male","married",2,50290.700000,"no","customer"
4053,8.512650,0.000000,71.075900,0,"cheq","no","yes",24,"female","married",1,15041.200000,"yes","vol_churn"
4063,12.331200,9.921250,63.995800,1,"cheq","yes","yes",33,"female","single",2,13669.800000,"no","customer"
4065,16.213000,0.000000,145.631000,0,"acct","yes","yes",40,"female","single",1,26756.600000,"no","vol_churn"
4068,0.000000,0.000000,4.975840,0,"acct","no","yes",96,"male","single",1,86711.300000,"no","invol_chn"
4081,18.568000,0.000000,79.054900,0,"cheq","yes","yes",94,"male","single",0,79690.800000,"yes","customer"
4082,0.000000,0.000000,1.973260,0,"acct","no","no",90,"male","married",0,56894.800000,"no","invol_chn"
4084,24.349400,0.000000,8.179280,0,"giro","yes","no",22,"male","married",2,12389.300000,"yes","customer"
4085,23.441900,0.000000,6.698810,0,"cheq","no","no",77,"male","married",1,21747.700000,"no","customer"
4086,5.217810,0.000000,66.820200,0,"acct","yes","yes",53,"male","married",0,42370.200000,"no","customer"
4093,28.617300,0.000000,59.516700,0,"acct","no","yes",97,"male","married",2,47333.300000,"no","customer"
4094,8.054010,0.000000,19.288300,0,"acct","no","no",85,"male","single",0,89788.000000,"no","customer"
4101,21.435700,0.000000,27.620200,0,"giro","no","yes",53,"female","single",2,4089.590000,"no","vol_churn"
4104,14.718900,0.000000,11.554800,0,"acct","yes","yes",76,"female","married",1,87797.500000,"yes","vol_churn"
4108,0.000000,0.000000,0.961799,0,"acct","yes","yes",66,"male","married",1,29672.400000,"no","invol_chn"
4111,13.668900,0.000000,38.274800,0,"cheq","yes","no",78,"male","single",0,54670.400000,"yes","customer"
4113,12.563600,8.715150,39.187700,0,"acct","yes","no",37,"female","single",1,82335.500000,"no","customer"
4115,9.818640,0.000000,25.109300,0,"giro","no","yes",21,"female","married",1,78855.500000,"no","customer"
4123,10.344300,0.000000,19.045600,0,"cheq","yes","yes",48,"male","married",2,7122.160000,"yes","customer"
4125,22.285500,6.460180,15.874600,0,"giro","no","no",80,"female","married",1,26609.900000,"no","vol_churn"
4129,18.747800,0.000000,7.622160,0,"acct","no","no",21,"male","married",0,57596.100000,"no","customer"
4130,21.118900,0.000000,5.256870,0,"cheq","yes","yes",66,"female","single",2,43654.400000,"no","customer"
4132,21.111300,0.000000,25.904300,0,"cheq","yes","yes",56,"male","married",0,55501.600000,"yes","customer"
4136,0.000000,0.000000,3.950160,0,"cheq","no","yes",95,"female","married",0,11020.300000,"no","invol_chn"
4137,0.832241,0.000000,25.119900,0,"acct","yes","yes",64,"male","single",1,15822.600000,"yes","customer"
4138,4.977570,0.000000,84.613000,0,"acct","yes","yes",76,"male","married",2,23536.000000,"no","customer"
4139,6.947510,2.774230,122.039000,0,"acct","no","yes",37,"female","single",0,95261.800000,"no","vol_churn"
4140,5.350700,9.311610,78.947800,0,"acct","yes","no",55,"female","single",0,40200.700000,"yes","vol_churn"
4141,0.000000,0.000000,0.395972,0,"acct","no","yes",40,"female","married",1,50290.700000,"no","invol_chn"
4144,17.897600,0.000000,20.888600,0,"acct","yes","yes",40,"male","married",0,77717.100000,"no","customer"
4146,16.189200,0.000000,24.430200,0,"acct","no","yes",34,"male","married",2,14794.300000,"yes","customer"
4152,11.013700,0.000000,36.883600,0,"acct","yes","no",59,"female","married",0,887.500000,"no","vol_churn"
4153,0.000000,0.000000,3.501630,0,"cheq","no","yes",23,"male","married",0,91659.900000,"no","invol_chn"
4155,23.994100,4.354030,39.558300,0,"giro","yes","yes",79,"female","married",0,2759.490000,"no","vol_churn"
4166,14.030100,0.000000,174.155000,0,"giro","yes","yes",68,"male","married",2,89449.000000,"no","customer"
4174,24.761700,0.000000,6.954980,0,"giro","no","yes",47,"male","married",2,42818.500000,"no","customer"
4180,26.119400,5.566160,38.060300,0,"acct","no","no",44,"male","single",2,54953.100000,"no","customer"
4185,0.000000,0.000000,1.152930,0,"giro","no","no",74,"male","single",0,13899.000000,"yes","invol_chn"
4186,13.116900,0.000000,43.958100,0,"acct","no","yes",75,"female","married",0,16814.100000,"yes","customer"
4189,4.727760,0.000000,81.005500,0,"giro","yes","yes",33,"female","single",2,1144.360000,"yes","customer"
4194,10.321300,0.000000,22.478400,0,"acct","no","yes",82,"female","married",2,72092.300000,"no","vol_churn"
4198,0.000000,0.000000,1.119710,0,"acct","yes","yes",77,"female","single",0,29410.600000,"no","invol_chn"
4199,23.569100,0.000000,21.684400,0,"giro","yes","yes",83,"male","married",1,68290.800000,"yes","customer"
4201,28.324100,0.000000,12.405500,0,"cheq","yes","no",60,"female","single",2,24703.800000,"no","vol_churn"
4202,12.137700,0.000000,15.744500,1,"acct","yes","yes",35,"male","single",0,44909.200000,"no","customer"
4209,15.415900,0.392729,150.510000,0,"giro","yes","yes",85,"male","married",1,58310.200000,"yes","customer"
4212,2.720720,0.000000,80.269400,0,"cheq","no","yes",88,"female","married",1,96090.200000,"no","customer"
4213,2.883590,0.000000,10.253300,0,"cheq","yes","yes",27,"female","single",0,67668.300000,"no","customer"
4217,17.377300,0.000000,90.580000,0,"cheq","yes","no",31,"male","single",0,6165.640000,"yes","customer"
4228,16.798600,0.000000,268.958000,0,"acct","no","yes",47,"male","single",2,23511.400000,"yes","customer"
4230,15.746100,0.000000,32.845700,0,"acct","yes","no",39,"female","married",1,46736.000000,"no","customer"
4234,23.087300,0.859056,88.833400,0,"acct","yes","no",62,"female","married",2,127.237000,"no","customer"
4238,24.263300,0.000000,8.645720,0,"acct","no","yes",91,"female","married",1,57517.900000,"no","customer"
4242,21.446200,0.000000,30.651500,0,"acct","no","yes",57,"female","married",0,70459.500000,"no","vol_churn"
4256,20.414200,0.000000,81.482600,0,"acct","yes","yes",86,"female","married",0,85180.100000,"no","vol_churn"
4261,3.242720,0.000000,42.301900,0,"acct","no","no",71,"female","married",0,67812.800000,"no","vol_churn"
4262,21.053500,0.000000,28.380200,0,"acct","no","yes",97,"male","married",0,45871.400000,"no","customer"
4263,11.046500,0.000000,285.176000,0,"giro","yes","yes",49,"male","married",2,90414.900000,"yes","customer"
4264,10.229200,8.005080,139.482000,0,"acct","yes","yes",77,"male","married",0,31650.000000,"yes","customer"
4265,11.135200,0.000000,110.787000,0,"acct","yes","no",24,"male","married",0,25921.400000,"no","vol_churn"
4267,16.168600,0.000000,6.106250,0,"acct","yes","yes",50,"female","married",2,11458.400000,"yes","customer"
4271,14.601700,0.000000,94.356200,1,"cheq","yes","yes",40,"male","single",0,67823.500000,"yes","customer"
4273,25.401100,2.681680,69.951200,0,"acct","yes","yes",74,"female","single",1,52307.000000,"no","vol_churn"
4282,20.851300,0.000000,21.994800,0,"cheq","yes","yes",88,"female","single",2,18172.800000,"yes","vol_churn"
4287,24.664200,0.000000,32.338300,0,"acct","yes","yes",61,"male","single",0,77920.800000,"no","customer"
4290,20.176900,9.160680,46.261800,0,"giro","no","yes",38,"male","married",2,52989.200000,"no","vol_churn"
4291,17.120600,0.000000,57.778000,0,"acct","no","yes",83,"female","married",0,42491.400000,"no","customer"
4298,7.032820,9.578650,104.796000,0,"cheq","yes","no",64,"male","married",1,10286.400000,"no","vol_churn"
4303,3.160240,0.000000,105.555000,0,"acct","no","yes",32,"female","married",2,82258.200000,"yes","customer"
4310,27.629500,0.000000,79.355000,0,"acct","yes","yes",58,"female","married",0,11253.000000,"yes","vol_churn"
4315,8.793630,0.000000,23.939600,0,"giro","no","yes",62,"male","single",2,10219.000000,"yes","customer"
4317,13.763000,0.000000,26.924600,0,"cheq","yes","yes",28,"male","married",1,43448.000000,"no","customer"
4320,13.237000,2.919550,16.015700,0,"acct","yes","no",83,"female","married",2,85022.100000,"no","vol_churn"
4321,4.321010,0.000000,32.998600,0,"acct","no","no",22,"male","married",2,33149.200000,"no","customer"
4323,16.747800,0.000000,262.644000,0,"acct","no","no",37,"female","single",2,34567.000000,"yes","customer"
4324,3.516850,0.000000,49.653300,3,"acct","no","no",58,"female","single",1,53357.400000,"no","customer"
4328,14.066000,0.000000,78.927700,0,"acct","yes","yes",55,"female","married",2,9665.540000,"yes","vol_churn"
4331,29.059000,0.301049,65.360400,0,"cheq","no","yes",97,"male","married",0,39383.400000,"yes","customer"
4332,0.000000,0.000000,3.419150,0,"acct","yes","yes",26,"male","married",0,10095.800000,"no","invol_chn"
4334,22.345400,0.000000,81.659800,0,"acct","yes","yes",37,"male","single",0,32872.100000,"no","customer"
4339,4.912220,6.469120,116.419000,0,"acct","no","no",23,"male","single",1,50290.700000,"no","vol_churn"
4342,25.354200,6.103040,73.664900,0,"giro","yes","no",69,"male","single",2,52127.500000,"no","customer"
4345,15.818200,0.000000,108.035000,0,"acct","no","yes",65,"female","single",2,18151.600000,"no","vol_churn"
4350,27.305100,3.444820,20.584200,0,"giro","no","yes",59,"male","single",0,21893.600000,"no","vol_churn"
4351,25.592200,0.000000,46.152000,0,"cheq","no","no",52,"male","single",2,78731.000000,"no","customer"
4354,14.263800,0.000000,30.028900,0,"cheq","yes","yes",95,"male","married",2,23764.300000,"no","customer"
4355,0.000000,0.000000,3.874960,0,"giro","no","no",29,"female","single",1,28504.000000,"no","invol_chn"
4360,2.696520,0.000000,9.116150,0,"acct","yes","yes",62,"male","single",2,23715.000000,"yes","customer"
4362,6.299480,0.000000,60.523000,0,"acct","no","yes",46,"male","single",1,55634.800000,"no","customer"
4365,10.667200,0.000000,233.810000,0,"acct","no","yes",87,"female","married",1,12935.200000,"no","vol_churn"
4366,29.678400,4.220860,233.985000,0,"giro","no","no",32,"female","married",1,47211.600000,"yes","vol_churn"
4367,17.481000,0.000000,23.773800,0,"acct","no","yes",49,"female","married",1,97841.700000,"no","vol_churn"
4368,21.450600,0.000000,55.466300,1,"acct","no","yes",88,"female","single",2,94665.200000,"no","vol_churn"
4369,4.036820,0.000000,14.182100,0,"giro","no","no",51,"female","married",2,33790.900000,"no","vol_churn"
4372,13.362800,0.000000,167.637000,0,"acct","no","yes",30,"female","married",1,82743.000000,"no","customer"
4373,25.073100,8.533320,10.278700,0,"cheq","no","yes",59,"female","married",0,10384.500000,"no","vol_churn"
4375,27.671400,0.000000,58.947000,0,"cheq","no","yes",48,"male","married",2,60463.400000,"yes","customer"
4381,17.517400,0.000000,47.513100,0,"cheq","no","yes",43,"male","single",2,57976.700000,"no","customer"
4383,20.847200,0.000000,51.873600,0,"acct","yes","yes",95,"male","married",1,65745.100000,"no","customer"
4384,8.940790,0.985628,70.816600,1,"giro","yes","yes",29,"male","married",1,38230.400000,"no","customer"
4392,0.000000,0.000000,0.662363,0,"acct","yes","no",92,"male","single",0,49551.800000,"no","invol_chn"
4396,0.088554,0.000000,19.906600,0,"giro","no","no",96,"male","married",1,48713.600000,"yes","customer"
4402,19.548700,0.000000,102.488000,0,"cheq","yes","yes",34,"female","single",1,95986.000000,"no","customer"
4403,10.767500,0.000000,64.623900,0,"acct","yes","yes",94,"female","married",2,37742.000000,"no","customer"
4409,25.589500,0.699918,49.269600,0,"acct","no","yes",76,"female","married",1,349.091000,"yes","vol_churn"
4411,11.568200,0.000000,12.469100,0,"cheq","yes","no",60,"female","married",2,99488.100000,"yes","customer"
4413,21.869700,0.765878,146.386000,0,"acct","no","no",30,"male","married",2,17555.200000,"no","customer"
4416,17.269800,0.000000,20.339400,0,"acct","yes","no",83,"male","single",2,58580.600000,"yes","customer"
4427,7.194440,0.000000,187.505000,0,"acct","yes","no",61,"male","married",2,53619.200000,"no","customer"
4435,24.150700,0.000000,12.999900,0,"acct","no","yes",27,"male","single",1,16712.900000,"no","vol_churn"
4442,19.328400,0.000000,12.214600,0,"acct","no","no",34,"female","married",0,32657.700000,"no","customer"
4454,22.774400,0.000000,28.050200,0,"giro","no","yes",39,"male","married",0,29227.800000,"no","customer"
4455,23.933200,0.000000,5.978270,0,"acct","no","no",87,"male","single",0,37882.500000,"no","customer"
4456,12.340000,0.000000,80.922500,0,"cheq","no","yes",91,"female","single",2,69984.100000,"yes","vol_churn"
4463,0.735804,0.000000,8.893880,0,"cheq","yes","no",44,"male","single",2,11861.400000,"no","customer"
4466,10.465100,0.000000,33.158300,0,"acct","yes","yes",44,"female","single",0,44183.900000,"yes","vol_churn"
4471,25.558000,0.000000,53.202600,0,"cheq","yes","yes",26,"male","single",0,34129.200000,"yes","vol_churn"
4486,25.039200,0.000000,30.891100,0,"acct","no","yes",49,"male","single",0,20730.700000,"no","customer"
4497,29.037800,0.000000,8.278920,0,"acct","no","yes",56,"male","married",1,7330.680000,"yes","customer"
4501,24.003200,0.000000,61.280200,0,"cheq","no","yes",96,"male","married",1,50290.700000,"no","customer"
4509,15.281100,1.842840,49.510100,0,"giro","no","yes",77,"male","single",0,81875.800000,"no","customer"
4514,0.000000,0.000000,4.008550,0,"giro","yes","yes",27,"female","single",2,3353.280000,"yes","invol_chn"
4518,7.385310,0.000000,6.804300,0,"acct","yes","yes",52,"female","single",0,52963.300000,"yes","vol_churn"
4519,8.277290,0.000000,7.922020,1,"giro","no","no",78,"male","married",2,92731.300000,"yes","customer"
4525,5.985800,7.960220,85.210000,0,"acct","yes","yes",42,"male","married",0,4324.220000,"no","vol_churn"
4526,21.716700,7.864870,80.607300,0,"acct","yes","yes",63,"male","single",0,90335.600000,"yes","vol_churn"
4536,12.062500,0.000000,22.052500,0,"giro","no","no",28,"male","married",1,10385.300000,"no","vol_churn"
4539,0.824607,0.000000,103.010000,0,"acct","yes","yes",90,"female","married",1,60034.900000,"yes","customer"
4540,15.206300,0.000000,22.145000,0,"acct","no","no",70,"female","married",1,37521.400000,"no","customer"
4544,11.394100,0.000000,103.068000,0,"acct","no","no",68,"male","single",0,3409.010000,"no","customer"
4546,1.568360,0.000000,153.823000,0,"acct","yes","yes",40,"female","single",1,16463.000000,"yes","vol_churn"
4548,20.621300,0.095334,69.552400,0,"acct","no","yes",31,"male","single",1,28464.000000,"yes","customer"
4549,24.818200,0.000000,79.348700,0,"acct","no","yes",25,"female","single",1,7320.730000,"no","vol_churn"
4551,18.224600,0.000000,122.350000,3,"acct","yes","yes",28,"male","married",0,96563.500000,"yes","customer"
4552,10.254600,1.936390,145.072000,1,"acct","no","yes",54,"female","single",0,60774.600000,"no","vol_churn"
4558,9.491960,1.697230,32.166000,0,"giro","yes","yes",44,"male","married",1,36638.200000,"no","vol_churn"
4564,27.436700,0.000000,10.943000,0,"giro","no","yes",39,"female","single",2,51662.200000,"no","customer"
4565,21.413200,7.615540,66.787000,0,"acct","no","no",69,"male","married",0,67108.300000,"yes","vol_churn"
4567,0.000000,0.000000,2.708490,0,"cheq","yes","yes",42,"female","married",1,82666.300000,"no","invol_chn"
